month_start,period,entity,region,department,actual_salary_opex,actual_non_salary_opex,actual_total_opex,budget_salary_opex,budget_non_salary_opex,budget_total_opex,salary_opex_variance,non_salary_opex_variance,total_opex_variance
2024-12-01,2024-12,Canada,East,G&A,31334.33,20534.57,51868.9,31278.32,22214.52,53796.92,56.01,-1679.95,-1928.02
2024-12-01,2024-12,Canada,East,Marketing,41430.78,23662.95,65093.72,43594.29,25343.35,66950.64,-2163.51,-1680.4,-1856.92
2024-12-01,2024-12,Canada,East,Operations,73992.1,42809.03,116801.12,75131.73,46116.66,119014.56,-1139.63,-3307.63,-2213.44
2024-12-01,2024-12,Canada,East,Sales,54507.0,37631.99,92138.99,55021.89,38691.73,92715.01,-514.89,-1059.74,-576.02
2024-12-01,2024-12,Canada,East,Technology,65329.93,44129.3,109459.24,66149.84,45356.49,115822.74,-819.91,-1227.19,-6363.5
2024-12-01,2024-12,Canada,International,G&A,25626.01,13393.63,39019.65,27912.39,13880.74,38353.83,-2286.38,-487.11,665.82
2024-12-01,2024-12,Canada,International,Marketing,33978.48,19204.7,53183.18,34730.18,20538.95,56288.05,-751.7,-1334.25,-3104.87
2024-12-01,2024-12,Canada,International,Operations,63462.36,36274.31,99736.67,65633.14,36813.7,104271.22,-2170.78,-539.39,-4534.55
2024-12-01,2024-12,Canada,International,Sales,43778.23,27463.43,71241.66,46088.26,27925.77,71105.47,-2310.03,-462.34,136.19
2024-12-01,2024-12,Canada,International,Technology,58737.23,35387.62,94124.85,62599.34,36087.74,100733.35,-3862.11,-700.12,-6608.5
2024-12-01,2024-12,Canada,West,G&A,38424.17,25473.1,63897.27,40211.8,27059.55,66682.51,-1787.63,-1586.45,-2785.24
2024-12-01,2024-12,Canada,West,Marketing,53126.79,30957.64,84084.42,56435.59,32825.32,86614.69,-3308.8,-1867.68,-2530.27
2024-12-01,2024-12,Canada,West,Operations,97207.27,58635.08,155842.35,101529.27,63058.13,171178.82,-4322.0,-4423.05,-15336.47
2024-12-01,2024-12,Canada,West,Sales,67130.31,48780.69,115910.99,70074.77,51391.49,125153.46,-2944.46,-2610.8,-9242.47
2024-12-01,2024-12,Canada,West,Technology,85815.59,55447.76,141263.36,88088.69,57661.34,147190.84,-2273.1,-2213.58,-5927.48
2024-12-01,2024-12,UK,Central,G&A,27719.69,17286.5,45006.19,28924.33,18191.04,45883.46,-1204.64,-904.54,-877.27
2024-12-01,2024-12,UK,Central,Marketing,36318.46,23165.91,59484.37,38216.02,24112.47,61049.05,-1897.56,-946.56,-1564.68
2024-12-01,2024-12,UK,Central,Operations,68682.25,45369.22,114051.47,72421.29,47522.77,118469.55,-3739.04,-2153.55,-4418.08
2024-12-01,2024-12,UK,Central,Sales,51138.86,29613.12,80751.99,54389.12,30727.02,83614.66,-3250.26,-1113.9,-2862.67
2024-12-01,2024-12,UK,Central,Technology,57353.37,34141.26,91494.63,60766.72,36215.99,95910.11,-3413.35,-2074.73,-4415.48
2024-12-01,2024-12,UK,East,G&A,27963.39,17601.92,45565.32,28500.59,17338.32,46762.89,-537.2,263.6,-1197.57
2024-12-01,2024-12,UK,East,Marketing,36438.79,20530.39,56969.17,38446.5,21550.85,58608.26,-2007.71,-1020.46,-1639.09
2024-12-01,2024-12,UK,East,Operations,68152.5,43566.49,111718.99,69839.58,46622.49,114756.76,-1687.08,-3056.0,-3037.77
2024-12-01,2024-12,UK,East,Sales,48198.4,26762.34,74960.74,49670.38,27424.11,78280.53,-1471.98,-661.77,-3319.79
2024-12-01,2024-12,UK,East,Technology,59832.16,40011.26,99843.42,62324.58,42726.95,105913.76,-2492.42,-2715.69,-6070.34
2024-12-01,2024-12,UK,International,G&A,22274.4,12144.59,34418.99,22824.77,12387.23,35676.53,-550.37,-242.64,-1257.54
2024-12-01,2024-12,UK,International,Marketing,31250.46,19303.14,50553.6,31687.57,20044.52,54328.95,-437.11,-741.38,-3775.35
2024-12-01,2024-12,UK,International,Operations,54194.6,34619.22,88813.82,58918.74,36164.3,92506.76,-4724.14,-1545.08,-3692.94
2024-12-01,2024-12,UK,International,Sales,38958.67,24299.19,63257.85,38386.99,25007.91,66813.42,571.68,-708.72,-3555.57
2024-12-01,2024-12,UK,International,Technology,49672.36,30899.08,80571.44,49450.87,31974.87,79435.22,221.49,-1075.79,1136.22
2024-12-01,2024-12,UK,West,G&A,34569.47,18863.34,53432.81,36740.41,19248.24,56490.02,-2170.94,-384.9,-3057.21
2024-12-01,2024-12,UK,West,Marketing,40124.35,24767.44,64891.78,42239.32,26806.59,69117.7,-2114.97,-2039.15,-4225.92
2024-12-01,2024-12,UK,West,Operations,79703.61,48235.31,127938.92,83155.27,50205.82,134680.66,-3451.66,-1970.51,-6741.74
2024-12-01,2024-12,UK,West,Sales,59879.59,34816.58,94696.17,64622.61,35902.26,98808.59,-4743.02,-1085.68,-4112.42
2024-12-01,2024-12,UK,West,Technology,72142.64,40469.93,112612.57,75167.43,42695.46,119028.52,-3024.79,-2225.53,-6415.95
2024-12-01,2024-12,USA,Central,G&A,45755.6,27177.68,72933.28,47806.01,28269.42,77329.82,-2050.41,-1091.74,-4396.54
2024-12-01,2024-12,USA,Central,Marketing,55666.33,37048.29,92714.63,55744.44,38872.15,94243.47,-78.11,-1823.86,-1528.84
2024-12-01,2024-12,USA,Central,Operations,101042.54,67660.99,168703.52,106687.59,72078.12,170545.0,-5645.05,-4417.13,-1841.48
2024-12-01,2024-12,USA,Central,Sales,87674.76,49481.23,137155.99,92154.33,49880.38,137051.87,-4479.57,-399.15,104.12
2024-12-01,2024-12,USA,Central,Technology,101293.85,63586.47,164880.32,103274.95,65985.24,162289.77,-1981.1,-2398.77,2590.55
2024-12-01,2024-12,USA,East,G&A,40991.94,27407.73,68399.67,41033.78,27862.08,72225.39,-41.84,-454.35,-3825.72
2024-12-01,2024-12,USA,East,Marketing,57387.55,31001.99,88389.55,60010.95,32081.07,93615.19,-2623.4,-1079.08,-5225.64
2024-12-01,2024-12,USA,East,Operations,103578.57,59096.08,162674.66,108828.18,60278.11,169909.14,-5249.61,-1182.03,-7234.48
2024-12-01,2024-12,USA,East,Sales,69480.2,46215.75,115695.95,73247.04,47434.54,125572.11,-3766.84,-1218.79,-9876.16
2024-12-01,2024-12,USA,East,Technology,98985.07,57385.74,156370.81,101427.53,59258.79,165565.82,-2442.46,-1873.05,-9195.01
2024-12-01,2024-12,USA,International,G&A,37291.92,18060.64,55352.56,38964.23,18393.15,58642.79,-1672.31,-332.51,-3290.23
2024-12-01,2024-12,USA,International,Marketing,44885.2,30242.8,75128.0,47120.04,31086.04,75049.0,-2234.84,-843.24,79.0
2024-12-01,2024-12,USA,International,Operations,85918.13,59077.92,144996.05,86781.34,61293.15,144799.45,-863.21,-2215.23,196.6
2024-12-01,2024-12,USA,International,Sales,67512.86,38331.46,105844.32,73699.2,40407.48,113100.18,-6186.34,-2076.02,-7255.86
2024-12-01,2024-12,USA,International,Technology,81874.74,51031.17,132905.91,86407.7,51921.03,135135.25,-4532.96,-889.86,-2229.34
2024-12-01,2024-12,USA,West,G&A,48942.61,26609.31,75551.92,50665.34,26361.01,82533.93,-1722.73,248.3,-6982.01
2024-12-01,2024-12,USA,West,Marketing,61950.92,40453.16,102404.09,62526.1,40454.9,106065.81,-575.18,-1.74,-3661.72
2024-12-01,2024-12,USA,West,Operations,118173.58,69127.07,187300.66,123476.66,68278.58,201794.59,-5303.08,848.49,-14493.93
2024-12-01,2024-12,USA,West,Sales,101045.57,52459.93,153505.5,106812.43,53162.24,160781.84,-5766.86,-702.31,-7276.34
2024-12-01,2024-12,USA,West,Technology,109493.0,82233.92,191726.92,114867.13,86770.5,201637.7,-5374.13,-4536.58,-9910.78
2025-01-01,2025-01,Canada,Central,G&A,32865.51,18157.59,51023.1,31918.45,18567.83,53099.98,947.06,-410.24,-2076.88
2025-01-01,2025-01,Canada,Central,Marketing,42104.94,23637.86,65742.8,44392.66,23918.48,66181.18,-2287.72,-280.62,-438.38
2025-01-01,2025-01,Canada,Central,Operations,85707.71,47891.3,133599.01,88039.23,47472.45,138633.47,-2331.52,418.85,-5034.46
2025-01-01,2025-01,Canada,Central,Sales,61373.39,36628.41,98001.79,63047.33,36141.89,104200.69,-1673.94,486.52,-6198.9
2025-01-01,2025-01,Canada,Central,Technology,75597.2,40658.68,116255.88,82492.08,43259.98,123802.17,-6894.88,-2601.3,-7546.29
2025-01-01,2025-01,Canada,East,G&A,31892.92,17511.96,49404.88,33772.1,17910.01,50545.06,-1879.18,-398.05,-1140.18
2025-01-01,2025-01,Canada,East,Marketing,37589.79,27802.94,65392.73,38274.0,29594.41,64868.86,-684.21,-1791.47,523.87
2025-01-01,2025-01,Canada,East,Operations,71417.61,45520.1,116937.71,75991.24,48012.83,127980.38,-4573.63,-2492.73,-11042.67
2025-01-01,2025-01,Canada,East,Sales,58435.08,33482.13,91917.21,59533.18,35312.98,93720.34,-1098.1,-1830.85,-1803.13
2025-01-01,2025-01,Canada,East,Technology,69231.24,31230.4,100461.64,71815.0,33079.83,96974.45,-2583.76,-1849.43,3487.19
2025-01-01,2025-01,Canada,International,G&A,25936.89,16532.41,42469.31,27776.3,16533.48,43960.06,-1839.41,-1.07,-1490.75
2025-01-01,2025-01,Canada,International,Marketing,32910.84,20631.1,53541.94,34870.02,21666.5,55803.02,-1959.18,-1035.4,-2261.08
2025-01-01,2025-01,Canada,International,Operations,61500.16,40485.68,101985.84,63493.03,41909.86,105351.45,-1992.87,-1424.18,-3365.61
2025-01-01,2025-01,Canada,International,Sales,45897.0,29659.61,75556.61,47047.69,31231.88,77787.46,-1150.69,-1572.27,-2230.85
2025-01-01,2025-01,Canada,International,Technology,59211.63,34985.0,94196.63,60803.31,37378.92,94019.81,-1591.68,-2393.92,176.82
2025-01-01,2025-01,Canada,West,G&A,36978.32,19841.06,56819.38,37596.25,20353.07,57321.29,-617.93,-512.01,-501.91
2025-01-01,2025-01,Canada,West,Marketing,53778.58,32547.35,86325.93,56204.81,34120.03,86083.02,-2426.23,-1572.68,242.91
2025-01-01,2025-01,Canada,West,Operations,97779.42,48957.55,146736.97,102414.19,50489.77,155609.95,-4634.77,-1532.22,-8872.98
2025-01-01,2025-01,Canada,West,Sales,72858.82,36952.41,109811.23,71788.61,37866.38,113782.03,1070.21,-913.97,-3970.8
2025-01-01,2025-01,Canada,West,Technology,83183.82,52563.43,135747.25,88900.02,53548.87,134931.94,-5716.2,-985.44,815.31
2025-01-01,2025-01,UK,Central,G&A,30007.47,15713.09,45720.55,32336.93,15137.55,48291.72,-2329.46,575.54,-2571.17
2025-01-01,2025-01,UK,Central,Marketing,37816.21,22414.1,60230.31,41582.61,23907.92,63107.84,-3766.4,-1493.82,-2877.53
2025-01-01,2025-01,UK,Central,Operations,61068.99,39821.52,100890.51,64992.0,40823.4,105312.29,-3923.01,-1001.88,-4421.78
2025-01-01,2025-01,UK,Central,Sales,49727.18,33992.74,83719.92,52358.12,34774.26,84554.02,-2630.94,-781.52,-834.1
2025-01-01,2025-01,UK,Central,Technology,63550.23,38665.07,102215.3,64457.92,39784.14,106901.88,-907.69,-1119.07,-4686.58
2025-01-01,2025-01,UK,East,G&A,23617.12,14593.98,38211.11,25293.72,14876.39,40949.89,-1676.6,-282.41,-2738.78
2025-01-01,2025-01,UK,East,Marketing,35980.17,20883.51,56863.69,35873.38,22997.57,60614.08,106.79,-2114.06,-3750.39
2025-01-01,2025-01,UK,East,Operations,64715.54,45300.69,110016.23,73867.51,47759.2,117604.85,-9151.97,-2458.51,-7588.62
2025-01-01,2025-01,UK,East,Sales,46512.48,33248.1,79760.58,50029.39,34402.81,80794.1,-3516.91,-1154.71,-1033.52
2025-01-01,2025-01,UK,East,Technology,60869.54,39684.98,100554.52,64470.44,40375.55,105701.62,-3600.9,-690.57,-5147.1
2025-01-01,2025-01,UK,International,G&A,18925.25,16190.48,35115.72,19580.18,16799.39,36247.92,-654.93,-608.91,-1132.2
2025-01-01,2025-01,UK,International,Marketing,28400.14,17164.74,45564.88,28330.68,18646.72,47471.07,69.46,-1481.98,-1906.19
2025-01-01,2025-01,UK,International,Operations,57024.18,30789.5,87813.68,57665.81,30767.27,95184.41,-641.63,22.23,-7370.73
2025-01-01,2025-01,UK,International,Sales,39252.07,22553.63,61805.7,42163.23,23997.74,62327.82,-2911.16,-1444.11,-522.12
2025-01-01,2025-01,UK,International,Technology,48994.4,28325.79,77320.19,51853.67,28666.17,80559.45,-2859.27,-340.38,-3239.26
2025-01-01,2025-01,UK,West,G&A,36412.21,19860.09,56272.3,39156.67,21675.61,58388.82,-2744.46,-1815.52,-2116.52
2025-01-01,2025-01,UK,West,Marketing,41789.31,24781.54,66570.84,46613.01,25370.95,70799.52,-4823.7,-589.41,-4228.68
2025-01-01,2025-01,UK,West,Operations,85933.68,48644.08,134577.76,88655.22,49754.96,140651.91,-2721.54,-1110.88,-6074.15
2025-01-01,2025-01,UK,West,Sales,53021.35,42273.0,95294.35,53317.95,44284.44,102136.98,-296.6,-2011.44,-6842.63
2025-01-01,2025-01,UK,West,Technology,72232.0,40561.33,112793.33,78547.93,41630.89,115353.75,-6315.93,-1069.56,-2560.42
2025-01-01,2025-01,USA,Central,G&A,49816.2,27772.67,77588.87,50966.72,29479.46,82065.52,-1150.52,-1706.79,-4476.65
2025-01-01,2025-01,USA,Central,Marketing,52841.43,30607.04,83448.47,55110.01,31347.55,90255.89,-2268.58,-740.51,-6807.42
2025-01-01,2025-01,USA,Central,Operations,109454.85,68667.93,178122.77,116727.46,69146.0,194681.09,-7272.61,-478.07,-16558.32
2025-01-01,2025-01,USA,Central,Sales,85488.75,47609.43,133098.18,88927.21,50064.67,139627.87,-3438.46,-2455.24,-6529.69
2025-01-01,2025-01,USA,Central,Technology,105107.28,63464.55,168571.83,113300.93,67973.26,174890.18,-8193.65,-4508.71,-6318.35
2025-01-01,2025-01,USA,East,G&A,44746.96,26212.25,70959.21,46077.58,28303.86,76083.46,-1330.62,-2091.61,-5124.25
2025-01-01,2025-01,USA,East,Marketing,55855.08,36301.39,92156.47,56207.47,37532.6,94435.3,-352.39,-1231.21,-2278.83
2025-01-01,2025-01,USA,East,Operations,91378.13,73223.84,164601.96,94374.85,77443.54,172076.44,-2996.72,-4219.7,-7474.48
2025-01-01,2025-01,USA,East,Sales,73091.95,47640.28,120732.23,75136.9,48361.0,126996.36,-2044.95,-720.72,-6264.13
2025-01-01,2025-01,USA,East,Technology,102338.7,67731.44,170070.14,106602.68,71502.96,183290.59,-4263.98,-3771.52,-13220.45
2025-01-01,2025-01,USA,International,G&A,34028.21,24596.21,58624.41,37250.86,24997.26,60793.18,-3222.65,-401.05,-2168.77
2025-01-01,2025-01,USA,International,Marketing,42884.0,29625.49,72509.5,42248.76,31124.97,74967.73,635.24,-1499.48,-2458.23
2025-01-01,2025-01,USA,International,Operations,83658.78,48851.33,132510.12,87270.45,51621.45,143051.24,-3611.67,-2770.12,-10541.12
2025-01-01,2025-01,USA,International,Sales,60288.8,37503.55,97792.34,63313.76,39330.0,102039.94,-3024.96,-1826.45,-4247.6
2025-01-01,2025-01,USA,International,Technology,78267.38,45263.08,123530.46,80994.2,46383.01,131926.64,-2726.82,-1119.93,-8396.18
2025-01-01,2025-01,USA,West,G&A,50934.34,35445.41,86379.75,54159.08,36604.46,89616.62,-3224.74,-1159.05,-3236.87
2025-01-01,2025-01,USA,West,Marketing,71169.84,41312.2,112482.04,74742.88,44051.57,118027.24,-3573.04,-2739.37,-5545.2
2025-01-01,2025-01,USA,West,Operations,132058.75,87352.91,219411.66,137467.39,90378.4,233146.46,-5408.64,-3025.49,-13734.8
2025-01-01,2025-01,USA,West,Sales,88300.33,58355.99,146656.33,90949.02,61249.86,149072.01,-2648.69,-2893.87,-2415.68
2025-01-01,2025-01,USA,West,Technology,109973.2,78112.67,188085.88,113723.81,87338.66,195664.85,-3750.61,-9225.99,-7578.97
2025-02-01,2025-02,Canada,Central,G&A,33788.56,20679.22,54467.78,36131.07,20994.35,57176.39,-2342.51,-315.13,-2708.61
2025-02-01,2025-02,Canada,Central,Marketing,42455.53,30569.02,73024.55,45513.42,31764.85,75335.95,-3057.89,-1195.83,-2311.4
2025-02-01,2025-02,Canada,Central,Operations,83732.71,53806.22,137538.93,87518.87,58014.22,140835.88,-3786.16,-4208.0,-3296.95
2025-02-01,2025-02,Canada,Central,Sales,60287.13,43169.62,103456.75,62453.55,44936.64,113380.47,-2166.42,-1767.02,-9923.72
2025-02-01,2025-02,Canada,Central,Technology,77336.6,39739.08,117075.68,74781.85,41597.28,117609.84,2554.75,-1858.2,-534.16
2025-02-01,2025-02,Canada,East,G&A,29963.81,20903.42,50867.23,31904.81,22653.86,53264.42,-1941.0,-1750.44,-2397.19
2025-02-01,2025-02,Canada,East,Marketing,40321.75,23612.8,63934.55,39075.52,24590.64,65760.86,1246.23,-977.84,-1826.31
2025-02-01,2025-02,Canada,East,Operations,73142.27,48789.44,121931.71,79973.43,52303.12,132247.42,-6831.16,-3513.68,-10315.71
2025-02-01,2025-02,Canada,East,Sales,55738.27,32412.42,88150.69,58042.61,35010.35,95416.36,-2304.34,-2597.93,-7265.67
2025-02-01,2025-02,Canada,East,Technology,68407.83,43924.59,112332.42,70058.83,45382.52,123823.42,-1651.0,-1457.93,-11491.0
2025-02-01,2025-02,Canada,International,G&A,27406.85,13743.52,41150.38,28392.95,14311.46,44113.43,-986.1,-567.94,-2963.05
2025-02-01,2025-02,Canada,International,Marketing,36686.67,19455.9,56142.57,37046.35,20114.29,57685.24,-359.68,-658.39,-1542.67
2025-02-01,2025-02,Canada,International,Operations,62492.83,37315.89,99808.72,65466.43,38493.6,102190.31,-2973.6,-1177.71,-2381.59
2025-02-01,2025-02,Canada,International,Sales,48991.17,27823.9,76815.07,49012.28,28693.8,83151.18,-21.11,-869.9,-6336.11
2025-02-01,2025-02,Canada,International,Technology,58811.36,38142.15,96953.5,61379.72,40491.68,102299.17,-2568.36,-2349.53,-5345.67
2025-02-01,2025-02,Canada,West,G&A,40629.33,22456.08,63085.41,44390.46,24093.12,63700.9,-3761.13,-1637.04,-615.49
2025-02-01,2025-02,Canada,West,Marketing,51055.23,28500.48,79555.71,53374.84,29540.99,84528.01,-2319.61,-1040.51,-4972.3
2025-02-01,2025-02,Canada,West,Operations,88790.26,58973.2,147763.46,92792.48,60838.52,155655.49,-4002.22,-1865.32,-7892.03
2025-02-01,2025-02,Canada,West,Sales,71837.86,44993.54,116831.4,74528.51,46892.96,119647.07,-2690.65,-1899.42,-2815.67
2025-02-01,2025-02,Canada,West,Technology,85481.75,48479.76,133961.51,90922.79,50395.19,131831.46,-5441.04,-1915.43,2130.05
2025-02-01,2025-02,UK,Central,G&A,27758.06,18553.41,46311.48,30458.2,18894.55,48300.05,-2700.14,-341.14,-1988.57
2025-02-01,2025-02,UK,Central,Marketing,38696.32,23702.31,62398.63,40296.61,23842.86,66322.15,-1600.29,-140.55,-3923.52
2025-02-01,2025-02,UK,Central,Operations,60637.73,40041.84,100679.57,60814.84,42130.81,103335.03,-177.11,-2088.97,-2655.46
2025-02-01,2025-02,UK,Central,Sales,52763.98,25203.26,77967.24,54184.32,27391.88,82893.89,-1420.34,-2188.62,-4926.65
2025-02-01,2025-02,UK,Central,Technology,61933.52,36697.0,98630.53,63064.97,37973.2,105960.83,-1131.45,-1276.2,-7330.3
2025-02-01,2025-02,UK,East,G&A,28088.13,15350.53,43438.66,29924.41,15527.16,45257.38,-1836.28,-176.63,-1818.72
2025-02-01,2025-02,UK,East,Marketing,35957.1,20046.57,56003.67,39592.32,20489.01,55567.75,-3635.22,-442.44,435.92
2025-02-01,2025-02,UK,East,Operations,70385.91,40975.37,111361.28,76400.65,41462.4,119025.31,-6014.74,-487.03,-7664.03
2025-02-01,2025-02,UK,East,Sales,48706.93,27206.02,75912.95,52373.01,27950.36,73647.22,-3666.08,-744.34,2265.73
2025-02-01,2025-02,UK,East,Technology,62327.81,34767.48,97095.29,65808.04,36200.0,102285.98,-3480.23,-1432.52,-5190.69
2025-02-01,2025-02,UK,International,G&A,23791.73,13440.87,37232.6,25217.36,14353.18,39997.32,-1425.63,-912.31,-2764.72
2025-02-01,2025-02,UK,International,Marketing,28319.76,18378.68,46698.44,29365.88,19287.63,49201.37,-1046.12,-908.95,-2502.93
2025-02-01,2025-02,UK,International,Operations,54839.97,38627.58,93467.55,55965.27,40476.52,94884.73,-1125.3,-1848.94,-1417.18
2025-02-01,2025-02,UK,International,Sales,43161.53,24705.89,67867.42,46208.77,25958.31,70954.43,-3047.24,-1252.42,-3087.01
2025-02-01,2025-02,UK,International,Technology,49748.39,31794.68,81543.07,52516.2,33418.46,83397.99,-2767.81,-1623.78,-1854.92
2025-02-01,2025-02,UK,West,G&A,28770.48,18663.19,47433.68,30403.66,20010.32,49691.04,-1633.18,-1347.13,-2257.36
2025-02-01,2025-02,UK,West,Marketing,42413.27,22829.93,65243.2,43387.87,23504.7,66680.41,-974.6,-674.77,-1437.21
2025-02-01,2025-02,UK,West,Operations,75465.64,49584.15,125049.79,82112.3,52781.04,123255.64,-6646.66,-3196.89,1794.15
2025-02-01,2025-02,UK,West,Sales,60022.2,36229.11,96251.3,63509.14,38002.15,100237.83,-3486.94,-1773.04,-3986.53
2025-02-01,2025-02,UK,West,Technology,76007.05,40295.34,116302.39,77065.68,42255.62,116366.67,-1058.63,-1960.28,-64.28
2025-02-01,2025-02,USA,Central,G&A,39628.09,27045.38,66673.47,39792.83,28103.56,70340.47,-164.74,-1058.18,-3667.0
2025-02-01,2025-02,USA,Central,Marketing,56673.5,27763.91,84437.41,56135.67,29457.48,85166.01,537.83,-1693.57,-728.6
2025-02-01,2025-02,USA,Central,Operations,110379.23,56643.43,167022.66,110256.11,56530.48,175278.72,123.12,112.95,-8256.06
2025-02-01,2025-02,USA,Central,Sales,83106.05,55031.67,138137.73,90736.52,54229.34,141919.29,-7630.47,802.33,-3781.56
2025-02-01,2025-02,USA,Central,Technology,92953.67,56614.09,149567.76,98429.11,57240.62,153180.03,-5475.44,-626.53,-3612.27
2025-02-01,2025-02,USA,East,G&A,42658.34,28880.57,71538.91,43126.03,30565.45,71526.24,-467.69,-1684.88,12.67
2025-02-01,2025-02,USA,East,Marketing,54970.24,33269.8,88240.04,56109.66,34721.45,92858.49,-1139.42,-1451.65,-4618.45
2025-02-01,2025-02,USA,East,Operations,100824.43,74456.46,175280.89,106684.89,75504.35,176287.64,-5860.46,-1047.89,-1006.75
2025-02-01,2025-02,USA,East,Sales,80293.56,47107.32,127400.88,82877.26,47598.4,132884.56,-2583.7,-491.08,-5483.68
2025-02-01,2025-02,USA,East,Technology,96576.98,63432.44,160009.42,103702.89,62030.95,173219.83,-7125.91,1401.49,-13210.41
2025-02-01,2025-02,USA,International,G&A,36076.79,19153.37,55230.16,38206.6,19944.42,55087.52,-2129.81,-791.05,142.64
2025-02-01,2025-02,USA,International,Marketing,46203.98,29889.24,76093.22,48785.47,30237.34,82860.63,-2581.49,-348.1,-6767.41
2025-02-01,2025-02,USA,International,Operations,87994.61,54499.44,142494.05,90955.68,56838.48,149317.99,-2961.07,-2339.04,-6823.94
2025-02-01,2025-02,USA,International,Sales,60624.04,37916.08,98540.11,62972.11,39618.18,103967.18,-2348.07,-1702.1,-5427.07
2025-02-01,2025-02,USA,International,Technology,81092.12,50983.56,132075.68,80773.62,51953.36,138477.7,318.5,-969.8,-6402.02
2025-02-01,2025-02,USA,West,G&A,52667.0,32763.54,85430.54,53250.1,33909.74,92864.31,-583.1,-1146.2,-7433.77
2025-02-01,2025-02,USA,West,Marketing,72603.74,45791.68,118395.42,76023.71,48146.03,127081.66,-3419.97,-2354.35,-8686.24
2025-02-01,2025-02,USA,West,Operations,129608.87,82132.77,211741.64,133168.5,83645.47,212131.65,-3559.63,-1512.7,-390.01
2025-02-01,2025-02,USA,West,Sales,86056.43,64620.66,150677.09,83246.12,66431.03,151189.26,2810.31,-1810.37,-512.17
