month_start,period,entity,region,department,actual_ending_headcount,actual_payroll_cost,budget_ending_headcount,budget_payroll_cost,headcount_variance,payroll_variance
2025-05-01,2025-05,USA,International,Marketing,8,57037.18,7.97,62274.04,0.03,-5236.86
2025-05-01,2025-05,USA,International,Operations,18,107821.68,17.68,107603.01,0.32,218.67
2025-05-01,2025-05,USA,International,Sales,15,115516.75,15.64,120685.39,-0.64,-5168.64
2025-05-01,2025-05,USA,International,Technology,12,88221.88,12.49,94976.42,-0.49,-6754.54
2025-05-01,2025-05,USA,West,G&A,9,52155.56,8.79,55589.22,0.21,-3433.66
2025-05-01,2025-05,USA,West,Marketing,12,105884.49,12.39,110020.81,-0.39,-4136.32
2025-05-01,2025-05,USA,West,Operations,27,190779.99,27.62,195846.21,-0.62,-5066.22
2025-05-01,2025-05,USA,West,Sales,21,96171.71,21.97,102246.85,-0.97,-6075.14
2025-05-01,2025-05,USA,West,Technology,16,107183.02,16.2,111170.66,-0.2,-3987.64
2025-06-01,2025-06,Canada,Central,G&A,6,53167.33,6.19,53658.61,-0.19,-491.28
2025-06-01,2025-06,Canada,Central,Marketing,7,50144.71,7.02,50898.57,-0.02,-753.86
2025-06-01,2025-06,Canada,Central,Operations,15,100095.46,15.39,100545.31,-0.39,-449.85
2025-06-01,2025-06,Canada,Central,Sales,13,104746.0,13.37,103411.97,-0.37,1334.03
2025-06-01,2025-06,Canada,Central,Technology,11,94739.89,11.49,97757.44,-0.49,-3017.55
2025-06-01,2025-06,Canada,East,G&A,5,36720.65,5.21,37486.79,-0.21,-766.14
2025-06-01,2025-06,Canada,East,Marketing,7,47520.94,7.27,48270.21,-0.27,-749.27
2025-06-01,2025-06,Canada,East,Operations,17,129243.18,17.33,134089.69,-0.33,-4846.51
2025-06-01,2025-06,Canada,East,Sales,13,99849.39,13.14,99958.49,-0.14,-109.1
2025-06-01,2025-06,Canada,East,Technology,10,72915.63,9.79,78779.73,0.21,-5864.1
2025-06-01,2025-06,Canada,International,G&A,4,25913.56,4.07,26025.35,-0.07,-111.79
2025-06-01,2025-06,Canada,International,Marketing,6,43318.66,5.99,45291.03,0.01,-1972.37
2025-06-01,2025-06,Canada,International,Operations,13,94077.34,13.39,92819.7,-0.39,1257.64
2025-06-01,2025-06,Canada,International,Sales,10,70749.25,10.48,69130.18,-0.48,1619.07
2025-06-01,2025-06,Canada,International,Technology,8,62982.79,7.81,65365.83,0.19,-2383.04
2025-06-01,2025-06,Canada,West,G&A,6,43187.35,6.12,42580.45,-0.12,606.9
2025-06-01,2025-06,Canada,West,Marketing,8,60588.52,8.1,60116.94,-0.1,471.58
2025-06-01,2025-06,Canada,West,Operations,18,125289.77,19.41,124316.84,-1.41,972.93
2025-06-01,2025-06,Canada,West,Sales,14,123739.31,14.53,131676.24,-0.53,-7936.93
2025-06-01,2025-06,Canada,West,Technology,13,87458.76,13.52,88033.15,-0.52,-574.39
2025-06-01,2025-06,UK,Central,G&A,5,34078.0,5.35,35259.66,-0.35,-1181.66
2025-06-01,2025-06,UK,Central,Marketing,6,34827.96,6.11,33170.03,-0.11,1657.93
2025-06-01,2025-06,UK,Central,Operations,14,105888.99,15.07,106308.29,-1.07,-419.3
2025-06-01,2025-06,UK,Central,Sales,12,92523.39,12.69,97066.46,-0.69,-4543.07
2025-06-01,2025-06,UK,Central,Technology,9,66192.56,9.67,70376.78,-0.67,-4184.22
2025-06-01,2025-06,UK,East,G&A,4,30478.13,4.03,31397.29,-0.03,-919.16
2025-06-01,2025-06,UK,East,Marketing,6,46812.84,5.94,50566.53,0.06,-3753.69
2025-06-01,2025-06,UK,East,Operations,13,106849.14,13.97,110042.83,-0.97,-3193.69
2025-06-01,2025-06,UK,East,Sales,10,74666.27,10.3,73317.49,-0.3,1348.78
2025-06-01,2025-06,UK,East,Technology,8,51770.56,8.31,52469.41,-0.31,-698.85
2025-06-01,2025-06,UK,International,G&A,4,30334.92,4.12,29773.34,-0.12,561.58
2025-06-01,2025-06,UK,International,Marketing,5,33000.84,5.02,36672.3,-0.02,-3671.46
2025-06-01,2025-06,UK,International,Operations,11,78253.43,11.87,80045.1,-0.87,-1791.67
2025-06-01,2025-06,UK,International,Sales,9,62459.09,9.31,68953.8,-0.31,-6494.71
2025-06-01,2025-06,UK,International,Technology,7,56339.41,7.45,57582.7,-0.45,-1243.29
2025-06-01,2025-06,UK,West,G&A,5,37099.08,5.06,38255.73,-0.06,-1156.65
2025-06-01,2025-06,UK,West,Marketing,7,46538.99,6.99,50038.36,0.01,-3499.37
2025-06-01,2025-06,UK,West,Operations,16,111136.9,16.75,111916.83,-0.75,-779.93
2025-06-01,2025-06,UK,West,Sales,13,93759.77,12.63,99389.04,0.37,-5629.27
2025-06-01,2025-06,UK,West,Technology,11,86188.35,11.32,87402.91,-0.32,-1214.56
2025-06-01,2025-06,USA,Central,G&A,7,39920.66,7.08,41779.81,-0.08,-1859.15
2025-06-01,2025-06,USA,Central,Marketing,10,75550.71,10.32,78413.56,-0.32,-2862.85
2025-06-01,2025-06,USA,Central,Operations,23,201013.06,24.08,208243.98,-1.08,-7230.92
2025-06-01,2025-06,USA,Central,Sales,18,146282.08,17.31,151836.31,0.69,-5554.23
2025-06-01,2025-06,USA,Central,Technology,14,122608.27,13.98,123380.42,0.02,-772.15
2025-06-01,2025-06,USA,East,G&A,7,48549.74,7.46,49627.04,-0.46,-1077.3
2025-06-01,2025-06,USA,East,Marketing,10,63410.36,10.07,64620.61,-0.07,-1210.25
2025-06-01,2025-06,USA,East,Operations,22,197419.43,21.6,196275.74,0.4,1143.69
2025-06-01,2025-06,USA,East,Sales,16,109311.62,16.97,111845.03,-0.97,-2533.41
2025-06-01,2025-06,USA,East,Technology,13,113013.47,13.21,115635.01,-0.21,-2621.54
2025-06-01,2025-06,USA,International,G&A,6,40961.36,6.14,42958.09,-0.14,-1996.73
2025-06-01,2025-06,USA,International,Marketing,8,57985.3,8.63,60517.0,-0.63,-2531.7
2025-06-01,2025-06,USA,International,Operations,19,165925.93,18.88,164608.76,0.12,1317.17
2025-06-01,2025-06,USA,International,Sales,14,85707.04,13.44,85751.5,0.56,-44.46
2025-06-01,2025-06,USA,International,Technology,12,90679.73,12.44,96253.27,-0.44,-5573.54
2025-06-01,2025-06,USA,West,G&A,8,61870.83,8.42,63612.42,-0.42,-1741.59
2025-06-01,2025-06,USA,West,Marketing,11,63230.01,11.0,65969.83,0.0,-2739.82
2025-06-01,2025-06,USA,West,Operations,27,190821.34,28.01,200759.18,-1.01,-9937.84
2025-06-01,2025-06,USA,West,Sales,19,129652.04,19.27,138327.76,-0.27,-8675.72
2025-06-01,2025-06,USA,West,Technology,16,105210.75,16.55,107184.26,-0.55,-1973.51
2025-07-01,2025-07,Canada,Central,G&A,5,37090.16,5.16,38483.87,-0.16,-1393.71
2025-07-01,2025-07,Canada,Central,Marketing,7,44138.9,6.79,46786.82,0.21,-2647.92
2025-07-01,2025-07,Canada,Central,Operations,17,113974.58,17.35,117703.34,-0.35,-3728.76
2025-07-01,2025-07,Canada,Central,Sales,12,78113.46,12.34,84109.57,-0.34,-5996.11
2025-07-01,2025-07,Canada,Central,Technology,11,69257.25,11.47,75409.24,-0.47,-6151.99
2025-07-01,2025-07,Canada,East,G&A,5,37899.53,5.29,39340.78,-0.29,-1441.25
2025-07-01,2025-07,Canada,East,Marketing,7,50678.5,7.22,50025.1,-0.22,653.4
2025-07-01,2025-07,Canada,East,Operations,16,115436.75,16.62,116617.44,-0.62,-1180.69
2025-07-01,2025-07,Canada,East,Sales,13,91091.65,13.23,94008.22,-0.23,-2916.57
2025-07-01,2025-07,Canada,East,Technology,11,98875.27,11.1,105318.02,-0.1,-6442.75
2025-07-01,2025-07,Canada,International,G&A,4,33497.78,4.01,33439.15,-0.01,58.63
2025-07-01,2025-07,Canada,International,Marketing,6,46153.63,6.08,46916.54,-0.08,-762.91
2025-07-01,2025-07,Canada,International,Operations,13,100978.95,13.63,100033.99,-0.63,944.96
2025-07-01,2025-07,Canada,International,Sales,10,63356.25,10.23,66059.81,-0.23,-2703.56
2025-07-01,2025-07,Canada,International,Technology,9,71753.52,9.52,73401.13,-0.52,-1647.61
2025-07-01,2025-07,Canada,West,G&A,6,38653.82,6.11,40959.81,-0.11,-2305.99
2025-07-01,2025-07,Canada,West,Marketing,9,68852.7,9.51,70928.37,-0.51,-2075.67
2025-07-01,2025-07,Canada,West,Operations,20,134211.57,21.12,140696.3,-1.12,-6484.73
2025-07-01,2025-07,Canada,West,Sales,16,129338.24,16.63,132078.86,-0.63,-2740.62
2025-07-01,2025-07,Canada,West,Technology,13,81087.99,13.55,85351.01,-0.55,-4263.02
2025-07-01,2025-07,UK,Central,G&A,5,36625.39,5.03,37127.02,-0.03,-501.63
2025-07-01,2025-07,UK,Central,Marketing,5,40834.23,5.37,40849.08,-0.37,-14.85
2025-07-01,2025-07,UK,Central,Operations,14,119734.37,14.29,123427.22,-0.29,-3692.85
2025-07-01,2025-07,UK,Central,Sales,12,75804.26,12.1,84772.62,-0.1,-8968.36
2025-07-01,2025-07,UK,Central,Technology,9,63832.67,9.23,65350.83,-0.23,-1518.16
2025-07-01,2025-07,UK,East,G&A,4,29136.11,3.95,30003.54,0.05,-867.43
2025-07-01,2025-07,UK,East,Marketing,6,46381.83,6.11,47422.31,-0.11,-1040.48
2025-07-01,2025-07,UK,East,Operations,13,95833.3,13.78,97483.31,-0.78,-1650.01
2025-07-01,2025-07,UK,East,Sales,10,64374.57,10.48,66018.87,-0.48,-1644.3
2025-07-01,2025-07,UK,East,Technology,9,72222.67,8.82,77897.37,0.18,-5674.7
2025-07-01,2025-07,UK,International,G&A,4,28814.4,4.01,30137.74,-0.01,-1323.34
2025-07-01,2025-07,UK,International,Marketing,5,45528.18,5.15,45361.11,-0.15,167.07
2025-07-01,2025-07,UK,International,Operations,12,82693.16,12.75,87153.65,-0.75,-4460.49
2025-07-01,2025-07,UK,International,Sales,8,50853.28,7.95,53974.81,0.05,-3121.53
2025-07-01,2025-07,UK,International,Technology,7,51640.17,6.98,54226.76,0.02,-2586.59
2025-07-01,2025-07,UK,West,G&A,5,36853.02,4.77,37326.5,0.23,-473.48
2025-07-01,2025-07,UK,West,Marketing,7,45913.13,7.51,46178.24,-0.51,-265.11
2025-07-01,2025-07,UK,West,Operations,17,114679.55,17.46,114170.32,-0.46,509.23
2025-07-01,2025-07,UK,West,Sales,13,92204.08,13.56,89549.8,-0.56,2654.28
2025-07-01,2025-07,UK,West,Technology,10,64976.61,10.46,69049.85,-0.46,-4073.24
2025-07-01,2025-07,USA,Central,G&A,7,52856.15,6.68,56113.56,0.32,-3257.41
2025-07-01,2025-07,USA,Central,Marketing,10,87084.19,10.76,85994.61,-0.76,1089.58
2025-07-01,2025-07,USA,Central,Operations,22,165322.68,21.87,169078.69,0.13,-3756.01
2025-07-01,2025-07,USA,Central,Sales,16,114135.37,16.31,116466.34,-0.31,-2330.97
2025-07-01,2025-07,USA,Central,Technology,13,91481.02,13.08,90103.4,-0.08,1377.62
2025-07-01,2025-07,USA,East,G&A,7,50611.69,7.41,51771.83,-0.41,-1160.14
2025-07-01,2025-07,USA,East,Marketing,10,74985.07,10.63,79237.44,-0.63,-4252.37
2025-07-01,2025-07,USA,East,Operations,23,172808.18,23.04,183892.72,-0.04,-11084.54
2025-07-01,2025-07,USA,East,Sales,16,119251.53,16.53,122775.44,-0.53,-3523.91
2025-07-01,2025-07,USA,East,Technology,15,117856.08,15.18,124427.71,-0.18,-6571.63
2025-07-01,2025-07,USA,International,G&A,6,42554.95,6.31,45026.95,-0.31,-2472.0
2025-07-01,2025-07,USA,International,Marketing,8,54690.09,8.62,58928.41,-0.62,-4238.32
2025-07-01,2025-07,USA,International,Operations,18,106225.77,18.44,110840.73,-0.44,-4614.96
2025-07-01,2025-07,USA,International,Sales,14,125329.96,14.77,134422.5,-0.77,-9092.54
2025-07-01,2025-07,USA,International,Technology,12,78472.75,12.04,77562.81,-0.04,909.94
2025-07-01,2025-07,USA,West,G&A,9,60205.72,9.48,59782.85,-0.48,422.87
2025-07-01,2025-07,USA,West,Marketing,12,89472.73,11.92,91048.61,0.08,-1575.88
2025-07-01,2025-07,USA,West,Operations,27,146724.21,27.75,151806.72,-0.75,-5082.51
2025-07-01,2025-07,USA,West,Sales,20,150589.01,20.24,151306.55,-0.24,-717.54
2025-07-01,2025-07,USA,West,Technology,16,101325.61,16.43,103384.21,-0.43,-2058.6
2025-08-01,2025-08,Canada,Central,G&A,5,36093.12,4.99,36020.02,0.01,73.1
2025-08-01,2025-08,Canada,Central,Marketing,8,56773.32,8.31,59293.34,-0.31,-2520.02
2025-08-01,2025-08,Canada,Central,Operations,17,143798.96,17.42,148820.87,-0.42,-5021.91
2025-08-01,2025-08,Canada,Central,Sales,13,105331.84,13.18,107535.36,-0.18,-2203.52
2025-08-01,2025-08,Canada,Central,Technology,10,69982.5,10.6,71725.15,-0.6,-1742.65
2025-08-01,2025-08,Canada,East,G&A,5,33338.3,5.01,33972.24,-0.01,-633.94
2025-08-01,2025-08,Canada,East,Marketing,7,46963.01,7.13,49194.44,-0.13,-2231.43
2025-08-01,2025-08,Canada,East,Operations,16,94220.1,16.74,92815.3,-0.74,1404.8
2025-08-01,2025-08,Canada,East,Sales,12,88847.11,11.87,93180.51,0.13,-4333.4
2025-08-01,2025-08,Canada,East,Technology,10,75526.98,9.71,80338.98,0.29,-4812.0
2025-08-01,2025-08,Canada,International,G&A,5,29644.84,5.19,30827.4,-0.19,-1182.56
2025-08-01,2025-08,Canada,International,Marketing,6,45114.79,6.05,44903.64,-0.05,211.15
2025-08-01,2025-08,Canada,International,Operations,14,107058.44,14.95,113180.96,-0.95,-6122.52
2025-08-01,2025-08,Canada,International,Sales,10,89719.73,10.88,91359.11,-0.88,-1639.38
2025-08-01,2025-08,Canada,International,Technology,8,57830.58,8.21,61121.19,-0.21,-3290.61
2025-08-01,2025-08,Canada,West,G&A,6,45742.07,6.39,47894.93,-0.39,-2152.86
2025-08-01,2025-08,Canada,West,Marketing,8,45591.96,7.96,46442.1,0.04,-850.14
2025-08-01,2025-08,Canada,West,Operations,20,146927.08,20.09,157190.14,-0.09,-10263.06
2025-08-01,2025-08,Canada,West,Sales,15,99783.52,15.84,103521.76,-0.84,-3738.24
2025-08-01,2025-08,Canada,West,Technology,14,111854.76,13.84,114296.13,0.16,-2441.37
2025-08-01,2025-08,UK,Central,G&A,5,46765.34,5.17,49477.94,-0.17,-2712.6
2025-08-01,2025-08,UK,Central,Marketing,6,47283.02,6.33,47538.16,-0.33,-255.14
2025-08-01,2025-08,UK,Central,Operations,15,107331.69,15.36,106606.4,-0.36,725.29
2025-08-01,2025-08,UK,Central,Sales,12,70482.52,12.36,73806.0,-0.36,-3323.48
2025-08-01,2025-08,UK,Central,Technology,10,64580.19,10.65,67675.95,-0.65,-3095.76
2025-08-01,2025-08,UK,East,G&A,4,29046.33,4.19,29211.07,-0.19,-164.74
2025-08-01,2025-08,UK,East,Marketing,6,41651.79,5.97,41996.83,0.03,-345.04
2025-08-01,2025-08,UK,East,Operations,14,96735.14,14.02,99548.02,-0.02,-2812.88
2025-08-01,2025-08,UK,East,Sales,9,65417.16,9.37,67118.2,-0.37,-1701.04
2025-08-01,2025-08,UK,East,Technology,8,55897.73,8.39,59921.87,-0.39,-4024.14
2025-08-01,2025-08,UK,International,G&A,4,32057.1,4.19,31320.78,-0.19,736.32
2025-08-01,2025-08,UK,International,Marketing,5,35858.72,5.31,38351.52,-0.31,-2492.8
2025-08-01,2025-08,UK,International,Operations,12,76504.04,12.62,77905.25,-0.62,-1401.21
2025-08-01,2025-08,UK,International,Sales,9,60588.47,9.63,62383.81,-0.63,-1795.34
2025-08-01,2025-08,UK,International,Technology,8,61595.04,8.54,64307.77,-0.54,-2712.73
2025-08-01,2025-08,UK,West,G&A,5,37307.72,5.19,38145.21,-0.19,-837.49
2025-08-01,2025-08,UK,West,Marketing,8,58029.51,8.44,60763.17,-0.44,-2733.66
2025-08-01,2025-08,UK,West,Operations,18,140839.97,18.57,143158.15,-0.57,-2318.18
2025-08-01,2025-08,UK,West,Sales,12,110791.38,12.63,118827.63,-0.63,-8036.25
2025-08-01,2025-08,UK,West,Technology,11,84526.54,11.25,89718.18,-0.25,-5191.64
2025-08-01,2025-08,USA,Central,G&A,7,46740.22,6.7,45570.79,0.3,1169.43
2025-08-01,2025-08,USA,Central,Marketing,10,66585.13,10.27,68007.48,-0.27,-1422.35
2025-08-01,2025-08,USA,Central,Operations,25,188664.93,25.93,187976.6,-0.93,688.33
2025-08-01,2025-08,USA,Central,Sales,17,136457.71,17.19,139138.75,-0.19,-2681.04
2025-08-01,2025-08,USA,Central,Technology,14,101904.08,14.04,110293.25,-0.04,-8389.17
2025-08-01,2025-08,USA,East,G&A,7,49045.11,7.1,50071.27,-0.1,-1026.16
2025-08-01,2025-08,USA,East,Marketing,9,74239.14,9.03,77485.94,-0.03,-3246.8
2025-08-01,2025-08,USA,East,Operations,22,181075.29,22.99,188818.45,-0.99,-7743.16
2025-08-01,2025-08,USA,East,Sales,15,114451.37,15.66,117268.05,-0.66,-2816.68
2025-08-01,2025-08,USA,East,Technology,14,102554.21,14.87,107256.67,-0.87,-4702.46
2025-08-01,2025-08,USA,International,G&A,6,43180.18,6.25,43419.04,-0.25,-238.86
2025-08-01,2025-08,USA,International,Marketing,9,53493.29,9.41,56805.42,-0.41,-3312.13
2025-08-01,2025-08,USA,International,Operations,19,175187.76,19.89,179146.68,-0.89,-3958.92
2025-08-01,2025-08,USA,International,Sales,14,98046.16,14.24,103443.27,-0.24,-5397.11
2025-08-01,2025-08,USA,International,Technology,12,78094.26,12.19,79560.52,-0.19,-1466.26
2025-08-01,2025-08,USA,West,G&A,9,66043.74,9.75,62987.4,-0.75,3056.34
2025-08-01,2025-08,USA,West,Marketing,12,98965.75,12.63,102459.81,-0.63,-3494.06
2025-08-01,2025-08,USA,West,Operations,28,222236.49,29.28,220465.8,-1.28,1770.69
2025-08-01,2025-08,USA,West,Sales,20,130722.87,20.75,130138.97,-0.75,583.9
2025-08-01,2025-08,USA,West,Technology,17,127564.88,17.88,133460.0,-0.88,-5895.12
2025-09-01,2025-09,Canada,Central,G&A,6,46274.23,6.21,48793.13,-0.21,-2518.9
2025-09-01,2025-09,Canada,Central,Marketing,8,66314.75,8.14,68689.96,-0.14,-2375.21
2025-09-01,2025-09,Canada,Central,Operations,18,98642.15,18.85,100612.25,-0.85,-1970.1
2025-09-01,2025-09,Canada,Central,Sales,12,77352.39,12.39,79549.15,-0.39,-2196.76
2025-09-01,2025-09,Canada,Central,Technology,10,69211.33,10.52,73244.89,-0.52,-4033.56
2025-09-01,2025-09,Canada,East,G&A,4,26473.11,4.05,26775.42,-0.05,-302.31
2025-09-01,2025-09,Canada,East,Marketing,7,59812.23,7.09,62567.04,-0.09,-2754.81
2025-09-01,2025-09,Canada,East,Operations,16,106722.65,16.81,104794.58,-0.81,1928.07
2025-09-01,2025-09,Canada,East,Sales,12,80422.94,13.13,78884.6,-1.13,1538.34
2025-09-01,2025-09,Canada,East,Technology,11,93153.55,11.37,93436.49,-0.37,-282.94
2025-09-01,2025-09,Canada,International,G&A,4,30241.1,4.08,30572.75,-0.08,-331.65
2025-09-01,2025-09,Canada,International,Marketing,6,30494.95,6.34,30460.62,-0.34,34.33
2025-09-01,2025-09,Canada,International,Operations,13,113980.49,13.87,121699.29,-0.87,-7718.8
2025-09-01,2025-09,Canada,International,Sales,11,82035.15,11.49,86549.44,-0.49,-4514.29
2025-09-01,2025-09,Canada,International,Technology,9,53982.73,9.21,57261.24,-0.21,-3278.51
2025-09-01,2025-09,Canada,West,G&A,6,43002.57,6.29,44503.49,-0.29,-1500.92
2025-09-01,2025-09,Canada,West,Marketing,9,62797.8,9.33,62727.16,-0.33,70.64
2025-09-01,2025-09,Canada,West,Operations,21,168450.54,22.19,163281.73,-1.19,5168.81
2025-09-01,2025-09,Canada,West,Sales,14,110332.57,14.19,110415.28,-0.19,-82.71
2025-09-01,2025-09,Canada,West,Technology,12,86566.19,12.41,88281.93,-0.41,-1715.74
2025-09-01,2025-09,UK,Central,G&A,4,25908.07,4.01,27085.06,-0.01,-1176.99
2025-09-01,2025-09,UK,Central,Marketing,7,50179.75,6.74,52311.51,0.26,-2131.76
2025-09-01,2025-09,UK,Central,Operations,14,97924.46,14.21,102967.89,-0.21,-5043.43
2025-09-01,2025-09,UK,Central,Sales,10,74270.97,10.06,77387.42,-0.06,-3116.45
2025-09-01,2025-09,UK,Central,Technology,9,66848.43,9.27,67222.44,-0.27,-374.01
2025-09-01,2025-09,UK,East,G&A,4,30857.79,4.05,31716.28,-0.05,-858.49
2025-09-01,2025-09,UK,East,Marketing,6,38921.83,6.48,40587.32,-0.48,-1665.49
2025-09-01,2025-09,UK,East,Operations,15,118080.25,15.65,120600.31,-0.65,-2520.06
2025-09-01,2025-09,UK,East,Sales,11,69392.59,11.61,73058.57,-0.61,-3665.98
2025-09-01,2025-09,UK,East,Technology,8,61127.73,8.29,62555.6,-0.29,-1427.87
2025-09-01,2025-09,UK,International,G&A,4,24337.42,4.29,24000.61,-0.29,336.81
2025-09-01,2025-09,UK,International,Marketing,5,28357.08,5.09,30352.37,-0.09,-1995.29
2025-09-01,2025-09,UK,International,Operations,11,63473.82,11.79,66777.26,-0.79,-3303.44
2025-09-01,2025-09,UK,International,Sales,9,49924.44,9.56,50626.6,-0.56,-702.16
2025-09-01,2025-09,UK,International,Technology,8,59758.53,8.09,60797.18,-0.09,-1038.65
2025-09-01,2025-09,UK,West,G&A,5,42040.16,5.2,42038.71,-0.2,1.45
2025-09-01,2025-09,UK,West,Marketing,8,48240.9,8.02,50875.84,-0.02,-2634.94
2025-09-01,2025-09,UK,West,Operations,16,123787.2,16.02,121579.14,-0.02,2208.06
2025-09-01,2025-09,UK,West,Sales,13,75174.05,13.77,76962.27,-0.77,-1788.22
2025-09-01,2025-09,UK,West,Technology,10,93059.97,10.35,95214.33,-0.35,-2154.36
2025-09-01,2025-09,USA,Central,G&A,8,41717.27,8.16,42783.48,-0.16,-1066.21
2025-09-01,2025-09,USA,Central,Marketing,10,86207.54,10.43,89095.13,-0.43,-2887.59
2025-09-01,2025-09,USA,Central,Operations,25,213180.61,26.36,220805.61,-1.36,-7625.0
2025-09-01,2025-09,USA,Central,Sales,17,91416.94,17.68,98394.34,-0.68,-6977.4
2025-09-01,2025-09,USA,Central,Technology,15,116043.73,15.03,123972.73,-0.03,-7929.0
2025-09-01,2025-09,USA,East,G&A,7,45829.23,7.51,47820.31,-0.51,-1991.08
2025-09-01,2025-09,USA,East,Marketing,9,71396.02,9.07,72401.41,-0.07,-1005.39
2025-09-01,2025-09,USA,East,Operations,22,138852.47,22.76,148845.76,-0.76,-9993.29
2025-09-01,2025-09,USA,East,Sales,17,113339.86,18.21,114920.71,-1.21,-1580.85
2025-09-01,2025-09,USA,East,Technology,14,93811.2,15.13,93026.1,-1.13,785.1
2025-09-01,2025-09,USA,International,G&A,6,37185.24,6.38,38221.06,-0.38,-1035.82
2025-09-01,2025-09,USA,International,Marketing,8,50381.7,8.18,51406.81,-0.18,-1025.11
2025-09-01,2025-09,USA,International,Operations,18,110459.2,18.49,112470.64,-0.49,-2011.44
2025-09-01,2025-09,USA,International,Sales,14,101661.76,13.78,105344.57,0.22,-3682.81
2025-09-01,2025-09,USA,International,Technology,11,81646.15,11.23,83375.45,-0.23,-1729.3
2025-09-01,2025-09,USA,West,G&A,8,55140.01,8.39,57107.68,-0.39,-1967.67
2025-09-01,2025-09,USA,West,Marketing,12,85046.04,12.67,87958.49,-0.67,-2912.45
2025-09-01,2025-09,USA,West,Operations,27,211208.43,27.12,224056.38,-0.12,-12847.95
2025-09-01,2025-09,USA,West,Sales,21,164883.64,21.43,166092.46,-0.43,-1208.82
2025-09-01,2025-09,USA,West,Technology,17,120439.64,18.01,125023.12,-1.01,-4583.48
2025-10-01,2025-10,Canada,Central,G&A,6,41123.25,6.19,40053.31,-0.19,1069.94
2025-10-01,2025-10,Canada,Central,Marketing,8,50677.04,8.63,51854.18,-0.63,-1177.14
2025-10-01,2025-10,Canada,Central,Operations,15,98164.86,15.59,99625.99,-0.59,-1461.13
2025-10-01,2025-10,Canada,Central,Sales,13,96307.45,12.94,99859.33,0.06,-3551.88
2025-10-01,2025-10,Canada,Central,Technology,11,82446.91,11.5,81556.16,-0.5,890.75
2025-10-01,2025-10,Canada,East,G&A,5,31474.29,4.92,31686.19,0.08,-211.9
2025-10-01,2025-10,Canada,East,Marketing,7,33922.55,6.92,35458.97,0.08,-1536.42
2025-10-01,2025-10,Canada,East,Operations,17,136815.27,17.82,146666.65,-0.82,-9851.38
2025-10-01,2025-10,Canada,East,Sales,13,96266.98,12.74,97442.8,0.26,-1175.82
2025-10-01,2025-10,Canada,East,Technology,11,84274.74,11.49,87462.65,-0.49,-3187.91
2025-10-01,2025-10,Canada,International,G&A,4,31172.64,4.03,31412.46,-0.03,-239.82
2025-10-01,2025-10,Canada,International,Marketing,6,46200.95,6.39,47996.01,-0.39,-1795.06
2025-10-01,2025-10,Canada,International,Operations,14,102795.74,13.99,110005.52,0.01,-7209.78
2025-10-01,2025-10,Canada,International,Sales,10,74812.64,10.83,72938.92,-0.83,1873.72
2025-10-01,2025-10,Canada,International,Technology,8,58147.94,8.25,61039.19,-0.25,-2891.25
2025-10-01,2025-10,Canada,West,G&A,7,48330.22,7.14,48727.63,-0.14,-397.41
2025-10-01,2025-10,Canada,West,Marketing,9,60094.09,9.34,62419.7,-0.34,-2325.61
2025-10-01,2025-10,Canada,West,Operations,20,131989.98,20.45,129952.63,-0.45,2037.35
2025-10-01,2025-10,Canada,West,Sales,16,110494.88,16.83,113481.1,-0.83,-2986.22
2025-10-01,2025-10,Canada,West,Technology,12,75243.29,12.79,72485.63,-0.79,2757.66
2025-10-01,2025-10,UK,Central,G&A,4,27498.27,3.87,28002.68,0.13,-504.41
2025-10-01,2025-10,UK,Central,Marketing,7,49504.45,7.04,51612.44,-0.04,-2107.99
2025-10-01,2025-10,UK,Central,Operations,13,80894.35,13.58,82528.84,-0.58,-1634.49
2025-10-01,2025-10,UK,Central,Sales,12,76751.07,12.13,81521.55,-0.13,-4770.48
2025-10-01,2025-10,UK,Central,Technology,10,52842.69,10.33,54308.57,-0.33,-1465.88
2025-10-01,2025-10,UK,East,G&A,4,23725.15,4.34,24473.01,-0.34,-747.86
2025-10-01,2025-10,UK,East,Marketing,6,43997.32,6.04,46454.85,-0.04,-2457.53
2025-10-01,2025-10,UK,East,Operations,14,112747.4,14.33,113590.22,-0.33,-842.82
2025-10-01,2025-10,UK,East,Sales,10,67951.2,10.16,70678.86,-0.16,-2727.66
2025-10-01,2025-10,UK,East,Technology,9,60510.17,9.59,61219.35,-0.59,-709.18
2025-10-01,2025-10,UK,International,G&A,4,31953.51,4.11,33421.67,-0.11,-1468.16
2025-10-01,2025-10,UK,International,Marketing,5,29150.08,5.45,30161.24,-0.45,-1011.16
2025-10-01,2025-10,UK,International,Operations,11,71101.02,11.31,77583.4,-0.31,-6482.38
2025-10-01,2025-10,UK,International,Sales,9,74405.86,9.16,74594.6,-0.16,-188.74
2025-10-01,2025-10,UK,International,Technology,7,53930.61,7.38,55170.86,-0.38,-1240.25
2025-10-01,2025-10,UK,West,G&A,5,28719.4,5.35,29932.22,-0.35,-1212.82
2025-10-01,2025-10,UK,West,Marketing,7,53338.76,6.73,54366.75,0.27,-1027.99
2025-10-01,2025-10,UK,West,Operations,17,121301.26,17.63,126407.63,-0.63,-5106.37
2025-10-01,2025-10,UK,West,Sales,12,101251.93,12.37,107539.66,-0.37,-6287.73
