month_start,period,entity,region,department,ending_headcount,avg_monthly_salary,payroll_cost,scenario
2025-12-01,2025-12,Canada,West,Sales,15.41,7797.18,120564.68,Budget
2025-12-01,2025-12,Canada,Central,Sales,12.8,8165.75,104958.99,Budget
2025-12-01,2025-12,Canada,East,Sales,12.11,6201.53,79063.45,Budget
2025-12-01,2025-12,Canada,International,Sales,10.25,7445.03,74380.05,Budget
2025-12-01,2025-12,Canada,West,Marketing,9.3,5622.32,53344.93,Budget
2025-12-01,2025-12,Canada,Central,Marketing,8.78,7463.99,57331.47,Budget
2025-12-01,2025-12,Canada,East,Marketing,7.2,8842.45,58664.13,Budget
2025-12-01,2025-12,Canada,International,Marketing,6.49,7101.68,41310.61,Budget
2025-12-01,2025-12,Canada,West,Operations,20.77,7233.95,140315.56,Budget
2025-12-01,2025-12,Canada,Central,Operations,18.04,9082.16,147738.53,Budget
2025-12-01,2025-12,Canada,East,Operations,17.27,8278.6,136413.1,Budget
2025-12-01,2025-12,Canada,International,Operations,13.72,6041.56,83267.82,Budget
2025-12-01,2025-12,Canada,West,G&A,6.5,5918.53,36467.12,Budget
2025-12-01,2025-12,Canada,Central,G&A,6.07,7831.94,44420.41,Budget
2025-12-01,2025-12,Canada,East,G&A,4.96,7212.43,35638.93,Budget
2025-12-01,2025-12,Canada,International,G&A,5.33,6623.31,33370.36,Budget
2025-12-01,2025-12,Canada,West,Technology,12.8,7598.28,96607.19,Budget
2025-12-01,2025-12,Canada,Central,Technology,11.29,8449.93,92804.83,Budget
2025-12-01,2025-12,Canada,East,Technology,11.61,7000.0,80846.96,Budget
2025-12-01,2025-12,Canada,International,Technology,8.84,7320.52,72647.15,Budget
2025-12-01,2025-12,USA,West,Sales,19.99,7628.78,150919.55,Budget
2025-12-01,2025-12,USA,Central,Sales,17.69,7142.92,124931.57,Budget
2025-12-01,2025-12,USA,East,Sales,15.79,8412.83,131827.93,Budget
2025-12-01,2025-12,USA,International,Sales,13.78,6117.13,82918.87,Budget
2025-12-01,2025-12,USA,West,Marketing,10.78,4393.68,50644.6,Budget
2025-12-01,2025-12,USA,Central,Marketing,10.39,7732.88,74673.8,Budget
2025-12-01,2025-12,USA,East,Marketing,10.76,9641.41,89956.13,Budget
2025-12-01,2025-12,USA,International,Marketing,8.26,7741.34,62994.99,Budget
2025-12-01,2025-12,USA,West,Operations,26.99,6945.7,170836.11,Budget
2025-12-01,2025-12,USA,Central,Operations,22.92,6610.28,170586.68,Budget
2025-12-01,2025-12,USA,East,Operations,23.63,5259.57,126145.46,Budget
2025-12-01,2025-12,USA,International,Operations,18.2,8462.6,142988.3,Budget
2025-12-01,2025-12,USA,West,G&A,7.99,6830.94,54452.91,Budget
2025-12-01,2025-12,USA,Central,G&A,7.35,8415.36,61225.46,Budget
2025-12-01,2025-12,USA,East,G&A,7.04,8116.57,53550.86,Budget
2025-12-01,2025-12,USA,International,G&A,6.29,6742.9,42121.38,Budget
2025-12-01,2025-12,USA,West,Technology,16.27,8961.28,161203.37,Budget
2025-12-01,2025-12,USA,Central,Technology,16.38,7562.04,124679.14,Budget
2025-12-01,2025-12,USA,East,Technology,14.58,8508.96,126133.0,Budget
2025-12-01,2025-12,USA,International,Technology,12.75,5392.65,65383.18,Budget
2025-12-01,2025-12,UK,West,Sales,12.17,8064.26,95659.36,Budget
2025-12-01,2025-12,UK,Central,Sales,10.26,6272.04,61300.77,Budget
2025-12-01,2025-12,UK,East,Sales,10.6,6841.69,69859.05,Budget
2025-12-01,2025-12,UK,International,Sales,9.4,6877.38,68893.18,Budget
2025-12-01,2025-12,UK,West,Marketing,8.3,7478.82,59102.96,Budget
2025-12-01,2025-12,UK,Central,Marketing,5.72,6299.01,36974.52,Budget
2025-12-01,2025-12,UK,East,Marketing,6.17,6788.49,42013.3,Budget
2025-12-01,2025-12,UK,International,Marketing,5.4,7349.18,38153.39,Budget
2025-12-01,2025-12,UK,West,Operations,17.15,6886.58,111510.45,Budget
2025-12-01,2025-12,UK,Central,Operations,15.55,7551.5,109025.99,Budget
2025-12-01,2025-12,UK,East,Operations,16.38,7719.72,109470.77,Budget
2025-12-01,2025-12,UK,International,Operations,12.47,5951.73,65151.5,Budget
2025-12-01,2025-12,UK,West,G&A,5.26,6552.38,31784.2,Budget
2025-12-01,2025-12,UK,Central,G&A,4.07,7745.94,31843.26,Budget
2025-12-01,2025-12,UK,East,G&A,5.37,7901.98,37260.46,Budget
2025-12-01,2025-12,UK,International,G&A,4.3,7068.55,27129.32,Budget
2025-12-01,2025-12,UK,West,Technology,11.11,9089.1,105910.11,Budget
2025-12-01,2025-12,UK,Central,Technology,8.76,8552.02,73600.7,Budget
2025-12-01,2025-12,UK,East,Technology,9.35,7307.54,69274.25,Budget
2025-12-01,2025-12,UK,International,Technology,7.07,6778.45,49821.25,Budget
